,ID,age,gen,edu
6652,6E1ED254B97DF56653359A5EA52FA0AA,2,1,5
6653,90710F81765A8F293573EBBE90B6A21E,1,1,5
6654,368D1480118466E067A3F1451C9A0B7A,1,1,5
6655,AE7C2E0E17F7A2303B37826118FC3689,1,1,5
6656,8C7D6A6603CB8613FA3FC5CCE55EEB6B,1,1,5
6657,52AFD7AD0CD4D183D89F3811E7EEE928,2,1,5
6658,C84FE706B4F0BB3082BFA507662D65D2,1,2,5
6659,708F670BA408E622462EE32CC7EE3860,2,1,5
6660,EF5CD2E28938119C716E0DC807AFBE43,1,1,4
6661,B479D53015CB5A1CDEF875323C8EA832,2,1,5
6662,913A42FF2C969F06FDA4FCCA4D90D4B8,2,2,5
6663,9FEA5DDC8F584A022EEFD6B029357B09,3,1,3
6664,8345CEA151CE2753335CA427D0722612,4,1,4
6665,658826BD1632F9C9C3CAF54410F30DFC,1,1,5
6666,3BD65A6108ECB727917CDA3F0D6B0942,1,1,5
6667,61B143F2C167C120DDCCFFCBE7BD0A50,1,2,5
6668,A5D30854BE6FA92E43001E18FEB03130,1,1,5
6669,8B4C6B848C7856C21146F9C4EEA8BB1C,3,1,3
6670,7235894296E708F002B1D25B8DC7D8D8,3,2,4
6671,751CF508DFC9C99751CB744C4A5EEBB7,4,1,3
6672,179D0E354A8A6CB789304F0E591248F9,1,2,5
6673,9AC76BC2E024B7FCA2BBC3AC6B4F210C,3,1,3
6674,45C6232F75A291D0D685E20EAED4004F,2,1,5
6675,27A85116E48FE3C80A106E7E2819A181,1,1,4
6676,5260225897701B3ACA2162AD0A4F6F16,1,2,5
6677,507EFD5558A265CB99F42C6469B19830,3,1,4
6678,EE153F9EF1CD0B30281FF8D315E90B68,1,1,5
6679,25CA4BC5883A97FB0C9CCF57A8B557E1,1,1,5
6680,FC028313E0EBFCDB06A89DFF83A955BD,1,1,5
6681,7739C7BC8DC55CE58B788168A023E886,3,2,3
6682,21C17C05A191975D61F3BAA010B06984,3,2,3
6683,1D551E9EBA29F221F46961D6C6D99A0C,3,2,4
6684,BD32BAE090E9EF38D87EDCFF1533705B,1,1,4
6685,E3C129F619FD5F1DD3ABB71B0D7F7FC0,1,1,5
6686,B8D9778036429B86E5D97855B5AE4141,1,1,5
6687,0F1FD780778E598EEA6C94B960F00123,1,2,5
6688,4039296FB7B290E00AB5D5606F989A04,1,1,5
6689,B563D1A74D0BA216A744A07B6748E10D,3,1,3
6690,43ADB82F78ACFE8DAAF949E29CEBCDD2,2,1,5
6691,7BE4C5A2465777184AA9115E430C4974,1,1,5
6692,74F546BE6644101C4B1D64ABF85FE9EC,1,1,5
6693,D70B46BD35CBB9DC866E71F75A0F014A,1,1,5
6694,EBA50C8DE0F74A902D72FDC4273BFE12,1,1,5
6695,F6CFB535EA23B6B2D30B473DC531420A,3,1,4
6696,83B0304DB19B9650557E34633081DF42,2,2,4
6697,C0C04EB5E5F3EBBA60393221F5F41BCE,3,1,3
6698,9C662F2978D715F39CE3AF49F5EF4354,2,2,4
6699,DB865172F7ECAC8A53412F124709EF8C,1,1,5
6700,36DDF6234DAD449940DD6CA4E39D3390,1,1,5
6701,3ADAD40E28C5D47ADAFC5598724F5E8B,2,1,4
6702,1F0F39CE8F3F64E51C06DCB9B2176F48,1,1,4
6703,B542E8819B3BEA996F7ECD838248963F,3,2,4
6704,CB4D25A938C0C937F6AF571E29307221,2,1,5
6705,D36A53CDE4B85735C616429EC3432C00,1,1,5
6706,D606086ABCFB9800A76C7BE0D6F073E4,1,2,5
6707,6678D50BF5172B6161B7072F86D6C9B5,1,2,5
6708,6560BC5148DB70AB9A778F21E47B2E22,3,1,4
6709,77AA7A8EED5CBDA8EB97B200299E8B41,2,2,3
6710,97973F280325066766C604A561909CCA,2,1,4
6711,71876854DA1D81730B6D14F13D99F38F,2,2,4
6712,358C6F6AF39106B209E18A6DA91F944B,1,1,5
6713,01FF773C3CCDAD5B284421ACA969EA4A,4,2,3
6714,CDAB1965520563BCD71935206A2409A2,1,2,5
6715,06FC1F6650503F00527F6FEA9BD45DA7,1,1,5
6716,991673508B86F3ED1A298A2C9A47466B,1,2,5
6717,21D392C6A335AB19C28FFD45BF388CF3,1,1,5
6718,B5A9FB88EA6D380C93444E2F49BCCF3C,1,1,5
6719,CB97F046385DB7103C94C3CCC6BC38D1,1,1,5
6720,0CDD34101865ECE00B985D3AD9A05465,2,1,4
6721,B85EB4E8B59139D542A4CCC032EDE766,1,2,5
6722,F1F82C0293CC22AD6FC67652EF49A326,1,1,5
6723,2DDE6D6ECDC8FC384005CFA22FE3923E,1,2,4
6724,34D5197A7369C43345B3EF14F1E2CCEE,2,2,4
6725,A74EF97657A66367A65635A8881F24E2,1,1,5
6726,750A98E2BE3EAA856E1DEEA12CFFDEE6,1,1,5
6727,2C4A924784C1812B2FD4F65D736ADB9D,3,2,4
6728,B2B3DBB8C6BB2D5D8B1EEDB1065FE932,1,1,5
6729,D6CC087FC7A6C144A4BB93678B253E65,1,2,5
6730,1E9D655B904FC550321D1CCC9D2690BF,1,1,5
6731,A141C2C0D697F3A013B50728AD7B88CB,1,1,5
6732,4E460D8DC10379A92B924AAAF6B2C1E2,1,1,5
6733,933470EF15CE6B4EBE1BB24229B5E0A7,3,1,4
6734,C7751AF56B6DF1BDA4064DAA36FB86E7,1,1,5
6735,5B7A0F0F9534D0A0D9A32553BB1F4AB5,1,1,4
6736,5BE2A1F1F87C05D0AF89B98970F326DE,2,1,4
6737,422C327E06DBAAE27BADA7DDAF502CAE,2,2,5
6738,751299C2D6FC87BCC44EA57CB82239FF,3,1,3
6739,6FAD23A5C26BF581319DD29F102F969D,1,2,5
6740,A83E4901095CB019292070040353C88F,1,1,5
6741,1432B46C955EE8DA919F539749934965,1,1,5
6742,F28D37EAEDB830352749C41B567E2F3A,1,1,5
6743,F26FEFE42EC50AC3F162A5B702574CA9,2,2,5
6744,460E6B923973AAE09929338686561B1D,2,1,4
6745,80F4C6C3F5134C26A44148A7588C2E35,1,1,5
6746,375BC7704F1B5E98C8CB5F701226854F,1,1,5
6747,C562685BA504CB7A5F685CCF1095E013,3,2,3
6748,3E190305CD2FEDED2B87D9336E2CEF8B,3,1,4
6749,AE9D9E0FF3FC1AB2D13D6917E94A5932,1,1,5
6750,6DB0376B9B35058C3DFA94F2418FE389,2,1,4
6751,750D6951B3912F0A99BF4BA0EBBF7595,1,1,5
6752,3597E534F2A1C75AF4658D2F5674F0DB,1,1,4
6753,9E56E09BD73275FF2618ADCC690DD92A,2,1,4
6754,47F531BE605A6DCC408D47DCF283A6FA,2,2,4
6755,DEB28D12EAA87B5C937A8009084C805C,3,1,3
6756,FE56CC87314EBFD6859EC8910FC6E76A,1,1,5
6757,21F0DF4CDDC9692BCCB37513476F7CC4,2,1,5
6758,DC18295F2734543B1223EC5E9C75952F,2,2,4
6759,0012E78311BDAA12D931A6ED992C5410,2,1,4
6760,8E0230EFA4205A03AA8FA376ED1E4B0D,3,2,3
6761,33EBEA18173D25493EABABDDCB65233A,4,1,3
6762,3570FA04084583E19E95752439C3F05E,2,2,4
6763,63D2C9B87D502A28CA3A907D24084963,2,1,4
6764,643AB21B166846D91814A4E6B75764BF,1,1,5
6765,B70AFAA048A6A74F0628980FE25FBB4F,1,2,5
6766,AD6CB50824A4674121AB0C05357858D9,3,1,4
6767,3F6AC23A6E2003B5230EF4805593E9D3,1,1,5
6768,6091078E95ECC1669F8AB97FB390F90F,4,2,4
6769,475E6170B6EFB924F145309522EB8A0C,2,1,4
6770,A8EA06E0D476BC2E97E780E95B087045,3,2,3
6771,9A67DD26787973D371A753C322941E47,1,1,5
6772,58DDE38E7478CF453A50D2D6B5894B8F,1,2,5
6773,D111676B8767557D829DA965AC330814,3,1,4
6774,CB118FA8C8BCAB902517D07574FBEDEE,1,1,5
6775,1776381FC00B9C7F479030BE86BEFC42,2,1,4
6776,05962780F0AF9289D2DD2D034E361CC2,3,1,3
6777,4958D3862F309CA0358703CEB29B1D6C,3,1,3
6778,CC991DB7BBA4476351674DCF41E058AD,1,1,5
6779,0C38AF44B79440D22DA6E433B0E4381E,2,1,4
6780,C66A00360E8269AFFA57D12715CFC957,1,1,5
6781,BF52963B8E0886AC76A1BAD1407DD47C,2,2,4
6782,B04A25BF8BB6A5D8531E9234B68B22CD,2,1,4
6783,3160BC84250F3C65117BB41FC5B2B8D1,3,2,3
6784,D43E9AF4D1BA4B4C39DC921C5A72ABE9,2,1,3
6785,0BAFFC3FFF6FE1B1B8E42B53CBD68A37,2,2,4
6786,E3D70455F6DC894F6D17D6BED158E614,3,1,3
6787,694299B0CD934CA8F0E9E40450152AA6,1,1,5
6788,43893E52117855984E2BC0370065F853,1,2,5
6789,E706D572A3D4B35A6F748B6D653BE7A3,1,1,5
6790,8A6D5E552E6DC50BB950950AA0D13E47,3,2,3
6791,19C854C4C1E984DD46C6F2CC17A41680,1,1,4
6792,05DAB1177DBD5727600A3395163E1849,3,1,3
6793,7BB6AFC54FCF68E93FA515707205787E,3,2,3
6794,38872C0E9C32A1BB688B97A5F78D7E0E,1,2,5
6795,8BDAF119F0A54D790C9EEEF6B34A015C,2,1,3
6796,5C14A600F63A373DCBA9838F312D4381,1,1,5
6797,74E473A34F5DCF8AB173284EF177008A,1,1,5
6798,2D582DEDC276FF9FE43E8CD8BA876AEA,1,1,4
6799,DA7A7F4D9B61F57A5D9634DC8D1AE64C,1,2,4
6800,12257737A7583082804FBEA497154C25,4,1,4
6801,379E2A632D58B10BB56A2132181974FA,1,1,5
6802,088F2EDFB73860D868CF060B307BA09B,2,2,5
6803,292390D505A91C7A45491EB5A1AF4903,3,2,3
6804,245E540B82CBFCBAEDE3B7B0825EA53E,2,1,4
6805,F15AAF3BFF7F6CBD773875B8E11DD988,2,2,4
6806,F1476E3C6FB10281561E25F9AAC5BB3F,2,1,5
6807,A3DF25C560AC5D12C912865A455E4B1F,2,2,3
6808,4891A31EFFC5B48D14EECE99F5BF8B08,2,2,5
6809,328BB01B4C9A2F94CB2FB0699CD94163,1,1,5
6810,64368E168BA1C57C6F3A05A1F47ACA1B,1,2,5
6811,6B642D73F423FDFB3A1D5B0509EBBF9D,1,1,4
6812,421790DF85A29904C86B1B50C01D25C7,3,1,4
6813,E88193FE3694B5059473EA0007C88FB9,1,1,5
6814,AD9134ED3240EF1C0FF641DF6ED416FE,1,1,4
6815,63830282FEDD02E6A12B51D286A95555,1,2,5
6816,046D558F6BADE2C530FA7929790A0293,2,1,4
6817,9E55D29A18C0E5E2FE3751309080169E,1,1,5
6818,E3159F0EF192A3A5DE9084EBE39CD78B,1,1,5
6819,F100D7F8F8C4C58A28B1FA2307E18F67,1,1,5
6820,B77FED988FF6FBBD7CDE0CEAC04D5A2F,2,2,4
6821,142DC5CD1088987BC27D074FE162AD7E,1,1,5
6822,A174CA0DD2A386E7694E188A756260C0,1,2,5
6823,1F174C22F9E0FF319866A5933B4981C7,2,1,4
6824,A6C76BA00FD09F5101B0612AAADD4343,1,1,5
6825,1F1EB70A91F87DAE004089F78CFE3568,1,2,5
6826,93ADD12B90B8452A97B3DC1E32B4B7A6,1,1,5
6827,DC34C34123AD4FFE55CD9F47C5E4E2DD,3,1,4
6828,AA2B4184F942DCBF7BFE8BDFC4BBA95D,1,2,5
6829,05F35D156C6EAD820C73ED6F6CDB91E3,2,1,4
6830,5FE699CACFDFBE6B12994EE3B7B5559C,3,1,3
6831,7E1677A07EBCD45D6795ED42C5557F57,1,1,5
6832,9F322185B0D9AEE667F6C73994B10057,2,1,3
6833,DA0371A2C6F4F2523CBC1B1EEFFC8E2C,1,1,4
6834,A2DAEA62DF3B225B9934D51D44BF603D,3,1,3
6835,A9894E16F7AE84AB2177C88571409802,1,2,5
6836,79FDF51835F9942D5767ED52EF7CD26C,1,1,4
6837,859F78EF44492A33E75106BEA458FB4D,3,1,3
6838,27615A9BB99ADC58A84C29E2397F433E,3,2,4
6839,7A3AF7A9F9A5D59CDDD47E96985EDFEA,1,2,5
6840,CF38FA56A060C4D9B5A0690E22360A4D,1,2,5
6841,E7E95AAE594F73A2218CDFE9BC59C07D,2,1,5
6842,9B33386E1910611F7A3028EC9CED31EC,2,1,4
6843,BF993F7E4BC2E4ADCD7F476D15E34125,3,2,4
6844,C545682B43FD08F9F9FC832FA447BBCC,1,2,5
6845,5F305F5803ABB58CC08B025B3ECBC15F,2,1,5
6846,EB07732936B34DD7A5B45D6B01D346B5,2,2,4
6847,C681D5830B263A26372CD3E6459DC6BB,1,1,5
6848,F98031098C625199810934AEA217E9E4,4,2,4
6849,838DA6A55977AE8A769ECFDB1A984D51,1,1,5
6850,CD03A78E315E4DD4F19412A790662EF4,2,1,5
6851,0C3227C4B231FD65F1D60137AEFE1C5C,3,2,4
6852,DF983D11EEC34A9996EABAEB62176E17,2,2,5
6853,D586CC047367B447256859E56267C779,2,1,4
6854,6778C2201EBFE93D7FD0E7A64264A616,3,2,3
6855,A01BF8C323B35A545AC6E9977AB5432F,1,1,5
6856,9638AC2EF49220A0F5FEBA01444BE426,1,1,5
6857,201A00C9C5D5719F45D9E326D0BE8AB3,2,1,4
6858,7373D8C2129C61852064E1C5CEBF6420,2,2,4
6859,72330A634C7366892CC3238719A686D9,3,1,3
6860,5FD487286833888B11773FC882E1C029,2,1,5
6861,FBCFF91AD0772A8F01D221D8578EEAEF,2,2,4
6862,89B4378196705B40EFE7820FB047F909,1,1,5
6863,CF83DC7A156C26E54D352858803713E0,1,1,5
6864,CF37BD4BBD2ECB13FDAD68E0FCD767D1,3,2,4
6865,B34A43C1BF3104D08078E04CC79CF433,1,2,5
6866,B7A36A380ABF85C23D1DF30CEB237D50,3,2,3
6867,E8814226B39ECBE156AE2F11F5335CB7,3,2,4
6868,B3CFE6FDD09FFFFD7710FC248B2274B9,1,1,5
6869,96EB78B4F10EA3D5898AA8C1CB247920,1,1,5
6870,A22ECA1EE4500AF45181A0A14088E755,2,1,4
6871,FDB2BDD1755D3C68B0B29823C4EE402B,1,1,5
6872,3D5BDB5E97AA87178890BA20A0212146,1,1,5
6873,CB68E4CEDAB19C8A58403BDD919C5942,3,2,3
6874,437A6C2DD2F50D8BC52EC235C012F61D,1,1,5
6875,BA951860AF6D1577FE5C55C183B7A4E7,2,1,4
6876,391BAA17AFDAF1B1DD7B54AD0270A65A,1,1,3
6877,4D2AEF757889C84FCF7B997448116189,2,2,5
6878,428EF46300E87A783CC3A5B658C6BF03,2,1,5
6879,0BA52E855E0552EF005BCF425DC281A4,2,1,5
6880,AFC8E1E59F1964C9050FDB0CA98788C5,1,1,5
6881,52F074981CF0D531EDCCA8A0DCEC6F39,2,2,4
6882,A0733D1604E3C65D7E5F2274E95A8303,4,1,4
6883,88427D7FAD832C3832884F95F10738F4,1,1,5
6884,D3BEA995FE08337DD99B77D77171B951,3,1,4
6885,2FA8E368C6853683E3480764C62CBA26,3,1,3
6886,44A0C8D6BEB1024EE13489B901283F91,3,2,3
6887,C06D8E9D14BAC63DCB8D6A3D1176764B,1,2,5
6888,3B5FA42833488E62B8970D2B52D4EEF9,1,1,5
6889,7E4A4D6BF03804F53263467F8CF2AA29,2,2,4
6890,D21B9765E202653EDE85B633C9B23A7C,1,2,4
6891,F8E06BA268C18342C56D644EEFD4D8D3,1,1,5
6892,80DD423003558AAD543AB727E46A8A7E,2,1,4
6893,3B1740BEFED436031EC5BC61B31CEA2D,2,1,4
6894,47585B2C24E6E63EB099040ADC40C757,1,1,5
6895,49F765738FDC57C6E0704D9E4C50D21A,3,2,3
6896,7F21E103590AAED53716A301657039AD,2,1,4
6897,FA1D03EEFF9DFB0BA036A4C06C685BBF,3,1,3
6898,55F1FBA74D9429D0CC884A28A1E046E6,3,2,3
6899,C72FB27F54EF2D084B4E38DFD699254C,1,2,5
6900,74E156F04041ACFFA10228BAAA26097A,2,1,4
6901,381BC49D15F1FEACD644A1B43ED74406,4,1,4
6902,ECB8AD8EC81619A58E5341692CD8BEDB,1,2,5
6903,48C266507012AD835D40AF31BAA1EA9D,3,2,4
6904,71E37ACBE1BAA99652F2623E6408C2BF,2,1,5
6905,46CD73EA909C95CE3D7F8211F677D3D2,1,1,5
6906,215D512B4F79123EA2D83648A113A0F2,3,2,3
6907,4DB1B218E5F9C373A934690DF9C905DD,1,2,5
6908,FC95C705B00234A9700A3234B25C751A,2,2,4
6909,0CA0D3B482A45ADB6B2840E8BD51878E,2,1,4
6910,A67149BFE911915C62AE041D7FB842BF,1,1,5
6911,17D177ACC539046386A51FE1E8E2D912,1,1,5
6912,11C099141EA9ADC437F111085D3DD6BC,1,2,5
6913,ED0BCB7BCD9A190FD40B8382FDFFB50C,2,1,4
6914,8D8712C4C4929376449CB4B45B0632AD,1,1,5
6915,EB44AA4BE238E3C4DEAFC9645340BA41,1,1,5
6916,20B33046BA85F2F03BC9FDB5E98F6225,2,2,5
6917,9DAE991825A7EEEAC4DBC58A714DB1E3,1,1,5
6918,2B200870AF5E86EE44C0C411F4391BBE,4,1,3
6919,373466744783E39DBA035A725BD68219,1,1,5
6920,3CBDE37739EFE1D54427F73CFF2B0100,2,1,4
6921,0A3EECAA6D08156285A104969B3723A5,1,1,5
6922,426EE7240B4F253F25E36C67ADB0825A,1,1,4
6923,2F20422AD7B5CF7AF724607A4ACABBF7,2,1,5
6924,0B4134748962E9E518F3AD427D81FC21,1,1,5
6925,42EF24F637CD84113C01061FF5EF5756,1,2,5
6926,E9819133AB04BAFA2AFC63E7E85AC72C,2,2,4
6927,07C614DC72B2CB9AA0B185D8BC281AFE,2,2,5
6928,6F0AC35E69E8D91BE65F4DA2DE08C0BC,3,2,3
6929,D823F73C32981D10A5BA77B4F907240B,2,2,4
6930,008A6DDC5CBD1B48473A7DEDADDD3339,1,1,5
6931,478886340FFD4757C582A46CFB4E5FFF,1,2,5
6932,3339936B1550B03EE7E1DF348575F94D,2,2,4
6933,49646FC458FF092153226565E59BC482,1,1,5
6934,FA6717A8D2B92C258850FC15A9FB2B2E,1,1,5
6935,EB9AD30A2712FE9E43134C58D5BA7190,2,1,4
6936,50709014B7D4A287F539C6CEE200D5C0,1,2,5
6937,694A7873B65C2861602EA8863FDE2DE6,2,2,4
6938,35A4ECB9833C6C216A3D60E0FE70EBA3,4,2,3
6939,532C0752159CD89C418CB81DCB41D9FD,1,1,4
6940,1B5721F36260659BE08FD7EA71A04496,1,1,5
6941,0272BA91C44C10FB610B27D09EAABFC1,1,2,5
6942,774BDF8FC5C890BE769900677EC15A8C,4,2,3
6943,16752251123E046C7EA503532B728B59,3,2,3
6944,A0F5778D623EC6679DE2DD8D528C4AB1,2,1,4
6945,AC9AE0542F79E258955736930F16FC96,1,2,5
6946,8B4F991D8903093643B35216E4D39E90,2,2,5
6947,70132835C5F1730130A3BB7FD40C8FC9,2,2,4
6948,496F645AFADCC3D020A33AB3ADB234C6,2,2,5
6949,6D518984C3B826D1D64A20164C2D61A7,1,1,5
6950,46CD8D22969066E1BAF834A6963C733C,2,2,4
6951,CE65A6B00D0928D33A9C3161C8C2EA88,3,2,3
6952,399A75BEFB7C477206B331BB3DA3C088,2,1,4
6953,40D2FF96638FC6660C4884E36EF6EB63,1,1,5
6954,44BD9964845E76CDD3F04EAA63664A2E,1,1,5
6955,BAB63F51941C44F780771A2B9152D4F8,2,1,5
6956,EA35A8DC60D5B7654EB202C2D621AA60,1,1,5
6957,3C7C8B065A104765D7F1A33A5891656A,1,1,4
6958,48F51D33DCC160AB85D1EEE91FA6FDB6,1,2,5
6959,C39B60078114746C83324590DEBD6BE1,1,2,5
6960,50267DD697385D27EFAF74C19DE813D0,1,1,5
6961,E5D5E1C2E5A1324D8C8042EBC2A7EC95,2,1,5
6962,EC2E19F2A79A6C0BC61B295996735B68,1,2,5
6963,B49D7708DA7890519139D0023E5B4A56,1,2,4
6964,C7DE6F09767104AD95203F16FC5D400B,3,1,3
6965,050CBF65A9D1F1D80FFE7EB1D934FB68,3,2,3
6966,764969AB8B5B4D8273513190A5356E86,1,1,5
6967,3670B2F545F2CE63C590657B96798EAF,4,2,3
6968,32E155836814A5054082E20F0E26593C,1,2,5
6969,EECE990435BFA4F6007BD950DC7B479B,2,1,4
6970,7024F1A683B045583E472E93F0986740,3,2,3
6971,17E259F23F02F644C2B950DF21AD6650,1,2,5
6972,2A2AED087D6A396B6D92A03E419703E0,1,2,5
6973,ABA75B3A03682480B7594DC0BDA572E8,3,2,4
6974,966C214B3273A98761459CBB97C6D134,1,1,5
6975,458E1BA2D55E4CE572364777EB18D885,2,1,4
6976,CFDA0664D6726AB4C399F74D6349B3A1,3,1,3
6977,E0B4D0243ABD542B6C8B1D7F127250CD,4,1,3
6978,09A08C584E27A5F094CF702229F3D083,2,2,4
6979,92E954CB452EEB8A09AEF4699BC3A474,2,2,5
6980,336F92BE5B154FCD900E6D778658CFF4,1,1,5
6981,AB875ECB2A823892765E5601F79E0F52,1,2,5
6982,8B65EC1E0BEE077A3D24F0D10C9B4300,2,1,3
6983,40C91CD1EC1C7ECF31D3ED5CF36D5FC9,2,1,3
6984,93AA433BC2959CDEADCA3D7E9032031E,1,1,5
6985,F29CBE72B0DC55D1D85F4607AA25A497,2,1,5
6986,8E4A250FE9E151781B9552EBCDEE9468,1,1,5
6987,E93B2C1A8F42D683527A33D9D8ADFB0B,1,2,5
6988,10604EAB396E4C6CEB2E4A98B0ED1EF6,3,2,3
6989,7EBE938A1C4477D735939EAE64F9CAFB,2,1,5
6990,2CD965D9702CB70CB328D0DB8176FC06,1,1,5
6991,F881D32F131E479F34A65C75AAF6F408,1,2,5
6992,FB3CA7298BC50C7D890A55DF159DA4E2,2,2,4
6993,95219B6BBB82D7DC7B823AA51E61A6E8,3,1,3
6994,98B06AB3E20B50CCA6AFC12513A50325,1,2,5
6995,33C874C6579255377C5DA9F540E93727,1,1,5
6996,CE0BA44110341035F55765D129FF0A82,1,1,5
6997,395490449687E143DAC55AA4205ABFCD,2,2,4
6998,4C7978825FDD8B06670E393235EDE4A4,2,1,4
6999,EE8F430428CCA50B4ADEAA40700CE253,1,2,5
7000,F6A77C409F0B240D2121015E41EF3AB2,1,1,5
7001,E1B4190675EFCA2F3470AED10E1ABB27,1,1,5
7002,BA4436B0D8D74800F7DFFB857C32852C,1,2,5
7003,6909C728493560F37F2E294F4E81EEB1,2,2,4
7004,C8D6EE8A163105E122EE783D7B37BCF8,1,2,5
7005,00E35CE060C4621794FC833883C86401,3,2,3
7006,835D45FA7BF34E7C0E5802C221D16067,2,2,5
7007,9AB8DF1CF44AAA0A6D6DD90946DD8E43,2,2,4
7008,1392197A89B613BFF9B7DC8AA126B391,2,2,5
7009,44D8D06153AE49B1CFC31D093E67D790,1,2,5
7010,C84903EBECF67BBB19389F4AFE18F153,2,2,4
7011,A35529006073C391D5A982BDDAE8E7E8,3,2,3
7012,31DF50B7F737D6DF97A4B9CF1CA92D11,2,1,4
7013,BBFD2EC849C163D82D34F715588CB009,1,1,5
7014,F13CF9EA9B8A815480A252DEA1EE4A0F,4,1,3
7015,9EB81F94858BC13AED80B0AE66C65EF0,2,1,5
7016,7C1D084110EA64C0BF2D3C30F3130101,1,2,5
7017,94E17761CDBA1D0BD74A4D273C8B5573,3,2,3
7018,A4A0EFB1C27067510C5F2406FE66863F,2,1,4
7019,440525DE27577AF065129F1D4D5B9356,1,1,5
7020,5A22FA28F092FDBDEAD3C9CF26E0A206,3,1,4
7021,DF97D706DAC5C88B7E403451AAFE3019,2,1,4
7022,4063A24FE58D0D6C1B32483535C06AA2,1,1,5
7023,822606653FA19CC578FEA4EFA7446CDB,2,1,4
7024,DB6707332ABF4F9AA2B9E86E96B80AF0,2,1,4
7025,35EA957A9F3308994871267944F72BCC,1,1,5
7026,5C253CCA043DA3C00F72B30D38AD856C,3,1,3
7027,A813962CF76834141CD9B3D21E2F7054,1,1,5
7028,30858A6AC17A631D68D215FF89067E92,1,1,5
7029,6D303DDED9A076F0CEEF46E8482BE99E,1,2,5
7030,6BEA466FD270AD398E21D1A898A7EB4C,3,1,3
7031,134D06AAF535E3C2AFF7FA0D9F0DEF6A,2,1,4
7032,772DC1AC96F46B6415DBBEA4CFDB5621,1,1,5
7033,4C634FE98BD955EF26B7EF83DC2D1806,3,1,3
7034,D1A3A8A54A8C1337A907772FBC5CCAD6,3,2,3
7035,A2D113C5C756F0C293BA4E9F0B50C656,2,2,3
7036,BDE07296AA3D52FF45CDC2D00025B14E,2,1,5
7037,9EF8BCD330CB87DA905464418BF44908,2,2,5
7038,1F5FE816A01992F7B70EDEF7BC3838C7,2,1,4
7039,E39DB7DE67233B5B929B836818B72723,4,2,4
7040,76840F8AE9FFA820311A0AF6775680E1,1,1,5
7041,8E1C8932B643F114A1A2C6EF637CB6B6,2,2,4
7042,FEE4B77D8E47184E90D3212F927826F2,3,2,4
7043,01DE47AA1207E9E048075B0D06E8755D,3,1,4
7044,718B4F37A53E6CF5A242987B708BD145,4,1,3
7045,770B310E1B6F5E2848EDD323DA23432D,1,2,5
7046,06378F33BAB2CD6D92E1ABDE92B8A5B9,2,1,4
7047,401BCC8F008D85162F56055DDABDCBFA,2,1,4
7048,1FC38EAED851738FC4B121D7499C3B09,1,1,5
7049,3FBD6B625AD94464AABA4332B3B2E2EA,4,2,3
7050,F61EC7AE9F7C80981FFDC676FC34EF38,2,2,4
7051,07AD7E7049FFC52DC180B456EA6932DB,1,2,5
7052,E13FB540D2FDA1DCA9E523FBDA4748CA,2,1,4
7053,B1C52FBDFAD432DA564C7CFAB3BEF97E,1,1,5
7054,076714E94ECDFB5212B4D0F6FFC02967,3,1,3
7055,AD9653A52FDCD20EFABC81466EDB75C5,1,1,5
7056,76EC6AD8EF809DFDA8CBF40D5C1D05ED,2,2,4
7057,BCCD1E7ED2EC967EB4FE331C7CA46F1B,2,1,4
7058,73C0CA1F10B51FB343C688049FD437EB,1,1,5
7059,4B7740D65354832CF23E03DC34FE71F0,2,2,4
7060,52C1F6D82CB856D4377E5AA71557A19F,3,2,4
7061,98DA7FA6B06D4E883DC667B5038393EB,2,1,4
7062,1C9AA897733C2809211B396AE8818E7C,1,2,5
7063,2809F4B736319B3F585D9168687DA6F2,1,1,5
7064,1A6022585B195952DB567E73671EE191,1,1,5
7065,2C35C717DE0E4F8690AE65B96444A637,4,1,4
7066,EA08AC1D8FEC8A32DBBE8AB175A81E86,3,1,4
7067,07FDF1563ABE510A22C8E6DB5D6E901B,1,2,4
7068,39A1C67C12AEB6A3675B09F511FED5EB,1,2,5
7069,CC6FAF74EE5AC69E88B8794E538F73E2,1,1,5
7070,65E33A11AD52F59BF55DB41B82A34831,2,2,3
7071,8F69B08E47147463FC5D6137F18F8CCC,2,1,4
7072,BCBB5199089A4D8920F65613C03C0658,3,1,3
7073,92F0A70649D5706C031E22A409830B40,1,1,5
7074,F683AE9AAE3DCDFB6453BE7A053F84C1,2,1,5
7075,997B125A051A70D8BBEE76FC867A25A7,1,2,5
7076,3B699EFAF756C4A5C870DA578014DE89,2,1,4
7077,166C865AC87B12E8D5D550521DAC121F,2,1,4
7078,09A150A41282BA64F409FDC3E47766CA,1,1,5
7079,0E59003EBADB10F0401BEC2A1638B843,1,1,5
7080,5B38CE4450B7B4FE48708EDDA0847806,2,1,4
7081,89DD1363D562EB68EB69E0B62D586B01,2,2,5
7082,02E6E8262452D3B3F4F9CEBC9055ACF3,4,1,3
7083,5C93C29A7598F67C302CAF9EF72CA7F5,1,1,5
7084,17EAA2AAA73A2299ED5DBDECB84BA642,1,2,5
7085,9E7428BA815AC0E705BB03D3F683A38B,4,2,3
7086,377CF85ED382CA93EF61AE920B33610B,2,2,5
7087,287034879506F584ECD1F2A21FE24074,1,2,5
7088,D6122D9868563F9EDC85F1D927006482,1,2,5
